	sequences per sample	iteration	mim16.m1c3t	mim16.m2c3t	mim16.m3c3t	mim16.m1c4t	mim16.m2c4t	mim16.m3c4t	mim16.m1c1l	mim16.m2c1l	mim16.m3c1l	mim16.m3c2l	mim16.m1c3l	mim16.m2c3l	mim16.m3c3l	mim16.m1c4l	mim16.m2c4l	mim16.m3c4l
alpha_rarefaction_6007_3.txt	6007	3	2.87388501115	3.52624790787	2.98302331036	2.65116533488	3.18812998371	7.42631047427	2.70039837632	2.75205864522	2.61762552438	3.29379690087	3.19534150587	3.26819762008	3.31785106083	2.93789284717	2.99067673293	2.81588503801
alpha_rarefaction_6007_4.txt	6007	4	2.9284971751	3.55317610718	2.92823386043	2.62248581578	3.15184749775	7.23844260958	2.70666954906	2.76336403351	2.59902008922	3.27803681073	3.23579791625	3.27639561016	3.26230294009	2.87864873457	3.11835832018	2.75860271351
alpha_rarefaction_6007_5.txt	6007	5	2.84720898702	3.58261401993	2.92991580117	2.6179654698	3.2065244562	7.70607299831	2.69535118285	2.76043363933	2.59659550265	3.23930402278	3.15056729605	3.28599221595	3.2772258272	2.96065915847	3.05679338878	2.73900998784
alpha_rarefaction_6007_6.txt	6007	6	2.85709493129	3.54893224828	2.97113432145	2.66703314548	3.16924040479	7.47296975174	2.71124009763	2.81480871004	2.61446655036	3.25845380418	3.15072300019	3.29497050154	3.29467205941	2.91006238754	2.9767933518	2.75250999141
alpha_rarefaction_6007_7.txt	6007	7	2.88836982866	3.64907862508	2.94959537122	2.65375071972	3.18668111463	7.64859923188	2.67339293807	2.72363176072	2.62496589128	3.21843515799	3.23237641064	3.2766794435	3.28209715937	2.9188426308	3.01870887544	2.81710381916
alpha_rarefaction_6007_8.txt	6007	8	2.88826949077	3.61347858528	2.90665777905	2.62393513674	3.22557639758	7.54840678084	2.73198081135	2.79321101402	2.66901019606	3.1925686792	3.20377770728	3.27391995674	3.23322502468	2.89712366688	3.04956096067	2.83393452131
alpha_rarefaction_6007_9.txt	6007	9	2.84780445734	3.57247968702	2.88242035112	2.622964296	3.12928371293	7.25073890764	2.7165666601	2.74469600236	2.6015527393	3.21140092058	3.17681126374	3.31351316308	3.2563566054	3.00271195682	3.04578479201	2.76058569261
alpha_rarefaction_8006_0.txt	8006	0	2.92885771323	3.57207386146	2.99052751315	2.63115393539	3.17406259084	7.5551431075	2.71685055075	2.80841433693	2.63281097762	3.2571712508	3.22147389384	3.24879503306	3.27799852363	2.91985171885	3.06730670944	2.84114743001
alpha_rarefaction_8006_1.txt	8006	1	2.87792996778	3.57441528486	2.96911329012	2.60675127704	3.15391620063	7.54010690909	2.71803121969	2.78446628732	2.62812409384	3.32272876666	3.25668568804	3.2713829486	3.25369606691	2.92663107675	3.05948250021	2.81302924757
alpha_rarefaction_8006_2.txt	8006	2	2.85395968428	3.59845556637	2.96938976703	2.62823530763	3.14252543078	7.5344485477	2.67401447295	2.77677161837	2.60019845488	3.22457294656	3.22970769086	3.20687087309	3.26116450616	2.9579540288	3.10342140203	2.77082758023
alpha_rarefaction_8006_3.txt	8006	3	2.91846718998	3.56426664543	2.92547376208	2.6226517836	3.15172579214	7.40970308027	2.71461897903	2.84298832253	2.62756278029	3.2447593895	3.25713185756	3.22117309011	3.27568031553	2.94533136108	3.04640054783	2.76222320575
alpha_rarefaction_8006_4.txt	8006	4	2.79203684497	3.57846752616	2.97405139757	2.63538172309	3.22092348834	7.71800076727	2.71083391508	2.78744007068	2.59394363712	3.25217856163	3.22993749659	3.28112671338	3.25992650522	2.91144014186	3.0744116958	2.76370316699
alpha_rarefaction_8006_5.txt	8006	5	2.89382212485	3.55495056649	2.96991039861	2.59610668463	3.17862644693	7.41969575282	2.68055248056	2.77009854554	2.63992644323	3.27759555856	3.22139132103	3.24866000959	3.28429352681	2.89161189408	3.05751780411	2.82904294135
alpha_rarefaction_8006_6.txt	8006	6	2.85089738545	3.56936416282	2.99571749488	2.57243956199	3.16242998189	7.6091856267	2.75220428269	2.76822120466	2.62846121267	3.27028767556	3.28760304144	3.26265055188	3.25756622899	2.89417231171	3.06141258205	2.79537082386
alpha_rarefaction_8006_7.txt	8006	7	2.89016669312	3.59563148074	2.96812444703	2.60695590238	3.19678809161	7.54548951948	2.66095368998	2.76720654852	2.60460411958	3.28665495567	3.23179243772	3.25468108957	3.27246057692	2.93031856681	3.04338723643	2.83285601987
alpha_rarefaction_8006_8.txt	8006	8	2.82474307131	3.5939863115	2.95921697508	2.63886435357	3.21095205757	7.4316054072	2.70083969706	2.75022176912	2.61472972833	3.27389974587	3.26963339889	3.22838092577	3.25898072506	2.92624867694	3.03795085552	2.72019429075
alpha_rarefaction_8006_9.txt	8006	9	2.82581556714	3.61477309833	2.98101547759	2.64797458316	3.17795097442	7.48384696793	2.704698229	2.75804985124	2.60880343677	3.22950785806	3.22581475733	3.17964603043	3.24828002818	2.94091308105	3.00244285614	2.79853461237
alpha_rarefaction_10005_0.txt	10005	0	2.83669145847	3.58947609619	2.97361727797	2.61939773179	3.13134235483	7.6468311532	2.72852457483	2.81542552981	2.60336345111	3.2875377685	3.24258466262	3.19803124645	3.30095109908	2.94254092078	3.05531952209	2.79076603498
alpha_rarefaction_10005_1.txt	10005	1	2.83851598678	3.57527938158	2.92859519127	2.61280863729	3.18153085882	7.36582628325	2.71990309105	2.7817639219	2.63145930102	3.22033328221	3.21125503868	3.2016178177	3.29658595961	2.92316129331	3.00393440285	2.8281426569
alpha_rarefaction_10005_2.txt	10005	2	2.86732459862	3.54386136276	2.91731350524	2.61267688255	3.18798751953	7.39471891617	2.73084210392	2.78489751844	2.62465942693	3.24002962053	3.20730214403	3.27179596549	3.27869589428	2.89515124182	3.08121609567	2.7411247892
alpha_rarefaction_10005_3.txt	10005	3	2.92685895336	3.60663845419	2.98184405948	2.6096311372	3.16021649593	7.53698221566	2.72821075235	2.80458083477	2.65767728568	3.26962311511	3.24890029945	3.19864991444	3.24504716291	2.91775568737	3.01156820982	2.80213149496
alpha_rarefaction_10005_4.txt	10005	4	2.89790154056	3.57120253633	2.98478137585	2.66167540167	3.20059249635	7.73965694849	2.72284131712	2.7678384169	2.61046835624	3.26601861826	3.21033122817	3.17607367525	3.26673060885	2.90911446258	3.05533873305	2.82106557623
alpha_rarefaction_10005_5.txt	10005	5	2.86612956386	3.62975378418	2.92298306554	2.55129028862	3.1892207869	7.5182742463	2.69184507486	2.83029098805	2.6146468142	3.28410959527	3.23474133952	3.23565457066	3.27785094453	2.90901453394	3.03340624921	2.8114384172
alpha_rarefaction_10005_6.txt	10005	6	2.88654014166	3.5270470354	2.96173662108	2.6234230473	3.17100078375	7.527136599	2.74549136809	2.78071529147	2.59211919312	3.27855392946	3.24271260454	3.29992079203	3.2670639015	2.91962896396	3.00322728343	2.81066147933
alpha_rarefaction_10005_7.txt	10005	7	2.83739309571	3.58209510428	2.92446691086	2.63513091425	3.19061059952	7.53925628004	2.69445356428	2.77410345419	2.64093005777	3.21085393457	3.24990911782	3.24770790882	3.27651065515	2.92037001925	3.07312745963	2.82119024493
alpha_rarefaction_10005_8.txt	10005	8	2.81321256851	3.59167975572	2.974912489	2.64611948789	3.19084004724	7.47793207514	2.74158154597	2.77866930199	2.60566034666	3.24663580017	3.1959415639	3.27443265071	3.2986758802	2.97870579997	3.02953221159	2.82926335469
alpha_rarefaction_10005_9.txt	10005	9	2.88644675178	3.52917792069	2.97030590968	2.60783478826	3.12960266031	7.59067920941	2.7326175606	2.77138274217	2.63121941849	3.24248025772	3.22247698706	3.22932860017	3.24906311941	2.93476072515	3.08488732567	2.78518995505
alpha_rarefaction_12004_0.txt	12004	0	2.8604697716	3.57907147526	2.93288530253	2.60811149082	3.1519748423	7.55555299211	2.72460366604	2.78155180599	2.62287109264	3.25694253107	3.19996496597	3.22979306249	3.25982594356	2.93196986657	3.0522334833	2.78485401067
alpha_rarefaction_12004_1.txt	12004	1	2.87184657147	3.56372172445	2.91808047288	2.61310555273	3.13914035021	7.62173242907	2.71265253774	2.81541734685	2.63417037919	3.25068842731	3.25101977902	3.18338454431	3.29159650225	2.8943835355	3.07670293704	2.79031397729
alpha_rarefaction_12004_2.txt	12004	2	2.8497631368	3.58782950681	2.94121798041	2.62433319878	3.2148803322	7.32659369767	2.72703333492	2.79236504045	2.60941220179	3.24861472398	3.21557177772	3.22657810118	3.239512771	2.88726973788	3.0424972393	2.76937321413
alpha_rarefaction_12004_3.txt	12004	3	2.83421682307	3.58145212836	2.98265569841	2.60298873278	3.18581650313	7.40031033887	2.69230383763	2.73688407484	2.62902264357	3.26345531973	3.20845134348	3.26801379689	3.25458736722	2.90821019114	3.05718753629	2.769751798
alpha_rarefaction_12004_4.txt	12004	4	2.84524409927	3.64992386874	2.92078214425	2.59583210609	3.20956833298	7.40863151543	2.71919745339	2.77974586826	2.61342848967	3.2547958518	3.22522587613	3.27535609401	3.25565903862	2.93282811581	3.08679616745	2.82308884238
alpha_rarefaction_12004_5.txt	12004	5	2.83722818809	3.56374887069	2.98847598526	2.59986380018	3.17399348584	7.56123753752	2.71763309453	2.75346185266	2.60456395122	3.26748305964	3.19475026605	3.23050035355	3.25835891664	2.92110519351	3.06453367524	2.74976958355
alpha_rarefaction_12004_6.txt	12004	6	2.89885718298	3.58132964702	2.91117965514	2.61116723997	3.19540090817	7.61071927353	2.71882107149	2.77692372325	2.58867351983	3.20162640897	3.25912167658	3.28446485858	3.29295168652	2.9349641621	3.03800256245	2.83935028194
alpha_rarefaction_12004_7.txt	12004	7	2.87539088238	3.5982183707	2.92700509658	2.62127909514	3.20465112038	7.49795275774	2.69339727086	2.75669228032	2.57509607733	3.28703427812	3.1999976549	3.22360259563	3.28226545902	2.93629905156	3.05887774336	2.78055711247
alpha_rarefaction_12004_8.txt	12004	8	2.87829585473	3.58868516304	2.96690225057	2.5669469912	3.19134834984	7.44198504972	2.7359222088	2.80423122512	2.61198882727	3.25538616386	3.22073508013	3.25319320691	3.2872986856	2.92764510093	3.0867797686	2.82941242377
alpha_rarefaction_12004_9.txt	12004	9	2.86721723004	3.50818476535	2.9643746377	2.63749017915	3.20531778034	7.64393816822	2.67355291015	2.77025776721	2.61190502611	3.25562034793	3.22835684237	3.24996567256	3.26843542679	2.92229948537	3.02832633121	2.77954136184
alpha_rarefaction_14003_0.txt	14003	0	2.88201347443	3.58463049436	2.96169608976	2.62469371335	3.19813474986	7.53001909693	2.71045011559	2.77504096704	2.62302820247	3.24897879549	3.23414244124	3.21756609786	3.25252921357	2.91025274527	3.03158673156	2.79369884762
alpha_rarefaction_14003_1.txt	14003	1	2.86350697224	3.57560945544	2.90275315504	2.63572243308	3.16371357006	7.43043419064	2.70650355172	2.78852330246	2.60261934318	3.23143148549	3.25499546015	3.24740245823	3.25330651081	2.91429409885	3.05136455126	2.78654406123
alpha_rarefaction_14003_2.txt	14003	2	2.85580986311	3.59655208712	2.9671185584	2.64883386892	3.16827947829	7.47304155758	2.72350033697	2.75029063798	2.6191307669	3.24741192374	3.23761954102	3.22566008499	3.27040466544	2.90784936741	3.03623137251	2.78859547783
alpha_rarefaction_14003_3.txt	14003	3	2.86711741058	3.53845483521	2.95205765488	2.61909949138	3.19653585607	7.61198789824	2.73585436433	2.78075518225	2.61312003044	3.25786876437	3.21383090268	3.24564336985	3.26705277794	2.95279986882	3.0964284341	2.80873946742
alpha_rarefaction_14003_4.txt	14003	4	2.84386538146	3.57286826817	2.95320687567	2.60865372047	3.1829357518	7.53501054853	2.72610258397	2.77386389799	2.60876325371	3.24538519815	3.23209334836	3.21731374595	3.267579675	2.91224974461	3.04828993856	2.75343422041
alpha_rarefaction_14003_5.txt	14003	5	2.84331172806	3.59346494991	2.92668583949	2.59436095791	3.17738370326	7.66186996836	2.72591241373	2.77976492442	2.59523600752	3.23372450078	3.2235744511	3.22825197796	3.28096467157	2.93268921879	3.03397618696	2.82896647494
alpha_rarefaction_14003_6.txt	14003	6	2.86959945013	3.59869017917	2.92622759177	2.6041136292	3.18501877909	7.41920752996	2.7114973281	2.76881758077	2.59840862652	3.23197188532	3.23619701812	3.27720733025	3.28456568278	2.97180963972	3.05903972609	2.80351194457
alpha_rarefaction_14003_7.txt	14003	7	2.86214839285	3.53984751852	2.97115111857	2.60847666813	3.21779377649	7.38403582103	2.72138777336	2.74602707036	2.6210728505	3.26391745281	3.23032547055	3.26117264335	3.26044601318	2.93015731476	3.07455576298	2.7897070536
alpha_rarefaction_14003_8.txt	14003	8	2.85938656184	3.58783703831	3.00139538766	2.61996505636	3.17880630644	7.63916338379	2.71356639349	2.76371074761	2.62930760394	3.22015578253	3.17900585499	3.23272137263	3.26403643887	2.94655056341	3.0594739719	2.77092676406
alpha_rarefaction_14003_9.txt	14003	9	2.885299987	3.60730094468	2.93891539483	2.65246694741	3.18342128935	7.30417629197	2.71256351198	2.761590673	2.60081322828	3.23272872749	3.19351136643	3.23759666133	3.26092934886	2.90144947729	3.05236812021	2.79166726285
alpha_rarefaction_16002_0.txt	16002	0	2.86291156841	3.53711710263	2.99570256889	2.6430101927	3.18914293529	7.59368439295	2.72736030246	2.7655535655	2.61511406901	3.24990241942	3.24919007533	3.22672354698	3.27849278856	2.90236028271	3.08595187629	2.800599616
alpha_rarefaction_16002_1.txt	16002	1	2.8622223961	3.59761045746	2.95377414591	2.63334197731	3.18392659223	7.55637740785	2.70906534137	2.77603365741	2.59441759286	3.26549705735	3.1932023041	3.22639016358	3.27949841954	2.93958648428	3.0275046256	2.76234664744
alpha_rarefaction_16002_2.txt	16002	2	2.883292331	3.59189581325	2.9534940952	2.59290427389	3.20232836121	7.57031072615	2.70039863107	2.77566118585	2.59668230195	3.27259121065	3.2249655229	3.23565574708	3.25944396583	2.89855142613	3.04936151493	2.78195484082
alpha_rarefaction_16002_3.txt	16002	3	2.82834536077	3.60258855573	2.96278295546	2.62190896603	3.20965911035	7.58268162261	2.70267655788	2.77858020092	2.61664385919	3.23578487065	3.24569433171	3.26923703207	3.27130468056	2.94496823024	3.06370059716	2.79105764607
alpha_rarefaction_16002_4.txt	16002	4	2.86252130816	3.54380816603	2.98878247151	2.60400113783	3.1467264664	7.49949768854	2.73434826334	2.79108423523	2.61806119068	3.26262134109	3.21488082616	3.22397689752	3.28119347363	2.89422486724	3.03753166013	2.79346562251
alpha_rarefaction_16002_5.txt	16002	5	2.86928970581	3.5502406517	2.95383840835	2.63138027806	3.19734036785	7.39473522491	2.69109993622	2.78288472019	2.61424204052	3.2593346031	3.22667873949	3.24090224518	3.2550059075	2.93275584396	3.05076110212	2.78515997386
alpha_rarefaction_16002_6.txt	16002	6	2.86127366322	3.56432204776	2.96002448068	2.6392619104	3.18051970464	7.49970327929	2.70186027863	2.77101326079	2.63997394997	3.2495646418	3.23422005438	3.24248141908	3.2474587251	2.90151409394	3.02488970654	2.81508826779
alpha_rarefaction_16002_7.txt	16002	7	2.84245564613	3.54516251269	2.91792309024	2.61659669293	3.17934527172	7.61912799096	2.7272506746	2.75612403531	2.60153476162	3.23048864445	3.22901640624	3.24755971378	3.25802207639	2.91794437076	3.0501723953	2.78860929614
alpha_rarefaction_16002_8.txt	16002	8	2.86964077805	3.59812578883	2.94846190822	2.60993705305	3.18094973082	7.41227232644	2.70677263119	2.78127943849	2.63582885032	3.24565459074	3.20883183631	3.23883162551	3.2782002427	2.93948180751	3.05850209318	2.77941604867
alpha_rarefaction_16002_9.txt	16002	9	2.85767009941	3.60978712654	2.9478487591	2.58827698873	3.19526457365	7.35492486754	2.69852051389	2.78111921757	2.63400384275	3.22064283307	3.1983055316	3.18591426384	3.26921666345	2.90078025305	3.05880570114	2.79806925532
alpha_rarefaction_18001_0.txt	18001	0	2.86764575387	3.6005503941	2.92304977407	2.60774813671	3.15920277601	7.41735837103	2.70695688904	2.76494226166	2.6050853334	3.26084375001	3.21953352374	3.25582743685	3.26976075044	2.91466625468	3.05128617716	2.77247380896
alpha_rarefaction_18001_1.txt	18001	1	2.8521300875	3.57392993729	2.94894210129	2.62377407352	3.1672425993	7.40618962498	2.69315544846	2.78174947056	2.62643313051	3.25755976267	3.23095866341	3.2487146971	3.26865845325	2.9200782631	3.04735467419	2.80596976656
alpha_rarefaction_18001_2.txt	18001	2	2.87651112463	3.558977116	2.94078444533	2.6198918805	3.19499570375	7.55395849305	2.71026087202	2.7445241498	2.62006927324	3.24435975404	3.23431058782	3.26566502782	3.26313239944	2.94803383032	3.05988606345	2.82498251866
alpha_rarefaction_18001_3.txt	18001	3	2.89645692996	3.58258465357	2.92651744091	2.60244878	3.18450284294	7.40062698272	2.70705670909	2.75588260071	2.61410235757	3.2383544647	3.240752692	3.25254550912	3.26693723043	2.93648595386	3.04275101027	2.77197992102
alpha_rarefaction_18001_4.txt	18001	4	2.86996753852	3.5927731525	2.92894341148	2.62200512184	3.17639774621	7.48184903052	2.72209585251	2.77115765513	2.60071104529	3.237268451	3.20525347766	3.20023972466	3.26156734055	2.91465823227	3.03898977084	2.79355268464
alpha_rarefaction_18001_5.txt	18001	5	2.88330744859	3.60324429205	2.93133294078	2.61196856426	3.16948385359	7.39111516047	2.69225642113	2.78111768924	2.62116589594	3.27663958606	3.2453348812	3.25975611303	3.2523998413	2.92943221336	3.04701350485	2.77134389404
alpha_rarefaction_18001_6.txt	18001	6	2.86332289152	3.54853863158	2.94940898363	2.62588205147	3.18294374714	7.6290481642	2.72757767162	2.76372701358	2.60701319017	3.25196330776	3.2377781086	3.20852346797	3.27142054508	2.9314463882	3.04302635429	2.78375611185
alpha_rarefaction_18001_7.txt	18001	7	2.88023728847	3.57244456069	2.95340975975	2.61312369754	3.20203583571	7.5096817433	2.70030975195	2.77744990558	2.61839226872	3.23419689206	3.24429706181	3.22037286244	3.2719328863	2.92076312792	3.05991755893	2.77226645136
alpha_rarefaction_18001_8.txt	18001	8	2.86075900341	3.61248115155	2.96221920859	2.62815264097	3.18913224524	7.53006132437	2.72194685779	2.7805299048	2.62072732324	3.25548051245	3.22010685811	3.24602676122	3.26258628116	2.93581880588	3.03604194673	2.75677945857
alpha_rarefaction_18001_9.txt	18001	9	2.85048184901	3.60468265447	2.96491140873	2.60546233026	3.20977728413	7.41601322028	2.7105739646	2.73693735886	2.61323812902	3.23563187821	3.23616778117	3.24609264207	3.26943849405	2.92031627116	3.03677409752	2.81038871918
alpha_rarefaction_20000_0.txt	20000	0	2.87201567236	3.61024091769	2.95144933724	2.61800044692	3.1756533077	7.4801720275	2.71669349062	2.78246774309	2.60919017312	3.23980911563	3.21307041057	3.22530626904	3.27303936596	2.94692696519	3.05711620913	2.78902934193
