	sequences per sample	iteration	mim16.m1c3t	mim16.m2c3t	mim16.m3c3t	mim16.m1c4t	mim16.m2c4t	mim16.m3c4t	mim16.m1c1l	mim16.m2c1l	mim16.m3c1l	mim16.m3c2l	mim16.m1c3l	mim16.m2c3l	mim16.m3c3l	mim16.m1c4l	mim16.m2c4l	mim16.m3c4l
alpha_rarefaction_2009_0.txt	2009	0	0.651391287737	0.727131095734	0.64232060754	0.616191300422	0.690953922877	0.86181471581	0.62710485741	0.635456523296	0.608762807288	0.695854220963	0.690038183079	0.703358034688	0.697530599609	0.654677148452	0.672400281362	0.636425284825
alpha_rarefaction_2009_1.txt	2009	1	0.648079659452	0.717816614681	0.648685197349	0.623570240538	0.692744768997	0.865746747897	0.634989238323	0.63935485933	0.619875071883	0.694806670134	0.691619419927	0.707640406622	0.691700686879	0.652905628009	0.668199671909	0.636472360193
alpha_rarefaction_2009_2.txt	2009	2	0.653363002378	0.719953340877	0.658429798609	0.617456389007	0.684685961456	0.870107413602	0.629090942427	0.646089610194	0.607431813187	0.681872341016	0.690898919026	0.689918760302	0.696873031042	0.658213747445	0.681649352429	0.649246633058
alpha_rarefaction_2009_3.txt	2009	3	0.645288833401	0.727956153506	0.654908561052	0.627119723316	0.685626973294	0.858239960992	0.640231947773	0.645844322748	0.610171104098	0.692042602713	0.685825185372	0.691770556636	0.686641819131	0.654810941604	0.673735735234	0.65111924166
alpha_rarefaction_2009_4.txt	2009	4	0.670226390402	0.720976115197	0.654629577553	0.610275165439	0.687044685179	0.872232742604	0.619240793235	0.633484808655	0.622567782956	0.696450343786	0.67853147645	0.693076278697	0.693027221208	0.639599651246	0.677465591003	0.654364468899
alpha_rarefaction_2009_5.txt	2009	5	0.642056489947	0.71812087022	0.661438162415	0.616852337701	0.690624890829	0.865152111665	0.626941827976	0.647164910714	0.617762131137	0.684186467021	0.689843439713	0.704196471775	0.693139211032	0.665539170299	0.673651495101	0.640746308114
alpha_rarefaction_2009_6.txt	2009	6	0.651346690019	0.725937859027	0.672217926251	0.632442708657	0.684872776339	0.862629367448	0.632334187545	0.644873579098	0.619008389574	0.692018817264	0.699483484103	0.692911762673	0.701464613817	0.669873572904	0.671341828868	0.649381912801
alpha_rarefaction_2009_7.txt	2009	7	0.637943093808	0.724205981	0.661536277394	0.624440391558	0.688985181417	0.863689802063	0.62805231114	0.640984162607	0.62945763477	0.691048569144	0.688830080467	0.687939117178	0.698983989667	0.643869634926	0.671958268429	0.633998177935
alpha_rarefaction_2009_8.txt	2009	8	0.655345123153	0.725369981425	0.649975557973	0.623559834404	0.695824984682	0.862451967639	0.628237143903	0.625820443148	0.621259087714	0.695566813451	0.690882566529	0.68006811558	0.700899709396	0.646650054843	0.668752188076	0.636622010311
alpha_rarefaction_2009_9.txt	2009	9	0.659109170505	0.723140591083	0.658985783487	0.611130450553	0.680661265222	0.862183885804	0.627427943096	0.643115437971	0.619345845636	0.69510497931	0.677665289671	0.693245254493	0.697654482157	0.647894331159	0.663554076343	0.639836514678
alpha_rarefaction_4008_0.txt	4008	0	0.650894319146	0.71135486014	0.666266020853	0.614612964689	0.686733817794	0.865177080968	0.635458748172	0.628183378751	0.615046354397	0.699222562858	0.681808912116	0.692696069936	0.692068955901	0.654023415245	0.674115715674	0.63493509488
alpha_rarefaction_4008_1.txt	4008	1	0.636464471257	0.719583164011	0.666780585536	0.618923579986	0.688964760101	0.86409454046	0.633426136748	0.645827855268	0.628367391963	0.691929638727	0.688591629117	0.70179090422	0.687388197657	0.654611933817	0.670757038817	0.645723274011
alpha_rarefaction_4008_2.txt	4008	2	0.657149025303	0.726640904817	0.670306841407	0.616513231023	0.685603966717	0.864165008307	0.625429032155	0.641707602759	0.616641841068	0.692774754881	0.693829531556	0.692496743041	0.691099213748	0.658488163394	0.668653586041	0.64190580914
alpha_rarefaction_4008_3.txt	4008	3	0.64283371879	0.71459887112	0.659490151434	0.619052563536	0.683049694025	0.859613980622	0.631186977343	0.642867583197	0.620886470572	0.695132439711	0.685942610786	0.692136062207	0.691230313823	0.660226204278	0.675622432779	0.64932921084
alpha_rarefaction_4008_4.txt	4008	4	0.649030407249	0.708005022888	0.665829269605	0.61994175322	0.683342148039	0.866626900889	0.625365660894	0.636766387385	0.602447301007	0.68748169828	0.687283367397	0.687015440178	0.693432496285	0.651766078621	0.666996844634	0.640775833562
alpha_rarefaction_4008_5.txt	4008	5	0.64576311449	0.713953206362	0.655361930829	0.626127361046	0.689308633233	0.865094162971	0.63152549691	0.646039009805	0.624884089107	0.697117242561	0.688032119394	0.68980190816	0.70130323186	0.650640460596	0.673106755551	0.643824626197
alpha_rarefaction_4008_6.txt	4008	6	0.648959441397	0.714341277525	0.665084750658	0.614640230517	0.675983985124	0.869041607404	0.644764363489	0.640945778104	0.618612575249	0.697288058613	0.686604087235	0.688840258605	0.695774742929	0.664017897339	0.673601150991	0.629493258991
alpha_rarefaction_4008_7.txt	4008	7	0.651886720571	0.729541789674	0.665625460656	0.626097605189	0.688621135972	0.864824990737	0.635672392739	0.638906692603	0.6206807941	0.697498964148	0.695025368425	0.692021271828	0.693479059844	0.662873355086	0.678667490369	0.649666983398
alpha_rarefaction_4008_8.txt	4008	8	0.650978357656	0.713393198633	0.662746488062	0.62508241999	0.690398270326	0.863144345042	0.630318205904	0.646044238868	0.627382336126	0.690216622643	0.688132218597	0.692558993789	0.69025135856	0.647245180298	0.672168636778	0.640148595026
alpha_rarefaction_4008_9.txt	4008	9	0.648374284365	0.71928510743	0.659049789642	0.618282023777	0.684659373867	0.870042225927	0.635524235959	0.643370195736	0.619801191031	0.693327417022	0.681954952371	0.693258069689	0.695749469126	0.658447949411	0.674637376943	0.63946570432
alpha_rarefaction_6007_0.txt	6007	0	0.656004263823	0.726463651571	0.654113068076	0.623630679584	0.680966650943	0.865461134919	0.63228308996	0.640377192704	0.617959641946	0.689206801598	0.693708957107	0.686696828286	0.696146266734	0.657654244955	0.674872711762	0.641711355619
alpha_rarefaction_6007_1.txt	6007	1	0.64584354156	0.721212744168	0.665273123867	0.610737780563	0.680293777453	0.86550979908	0.624556351755	0.635956458212	0.617026708948	0.693863429794	0.688923407681	0.689360442893	0.692593616642	0.663107734944	0.67819262744	0.640389608162
alpha_rarefaction_6007_2.txt	6007	2	0.653208679547	0.723410446538	0.659972388354	0.625889129017	0.690017575356	0.86512763576	0.633826486601	0.63615427415	0.618252458309	0.684822426663	0.687108810877	0.69010913936	0.700137614823	0.657481426211	0.67854153507	0.639028120154
alpha_rarefaction_6007_3.txt	6007	3	0.652038966026	0.716412451385	0.664769632698	0.622807379516	0.686336502869	0.865343631476	0.629684268525	0.636635650284	0.617974385302	0.696399009989	0.687044405687	0.694020950919	0.698600093354	0.659619988877	0.665627518686	0.644871865682
alpha_rarefaction_6007_4.txt	6007	4	0.658527927395	0.718561655872	0.658497221307	0.618682398974	0.682725766169	0.861848735434	0.630542265365	0.638122235118	0.615239603516	0.694939362265	0.690957214918	0.694786552363	0.693468075049	0.652614788324	0.679318443449	0.637497637807
alpha_rarefaction_6007_5.txt	6007	5	0.648778855167	0.720874201229	0.658693263608	0.618023991709	0.688135857481	0.870232218119	0.628990831932	0.637738076456	0.614880331196	0.691291711748	0.682596844938	0.695677915746	0.694863871845	0.662237378073	0.672859800185	0.634904580692
alpha_rarefaction_6007_6.txt	6007	6	0.649994128985	0.718225108274	0.663428208957	0.625051529001	0.684466978747	0.866184390782	0.63116508904	0.644736071609	0.617512796305	0.693105975995	0.682612530539	0.696507146413	0.696479655041	0.656364755518	0.664068048461	0.636695233398
alpha_rarefaction_6007_7.txt	6007	7	0.653783947583	0.725958220487	0.66097044708	0.623174854906	0.686193891378	0.86925710582	0.625943502072	0.632843171231	0.619042668964	0.689289996253	0.690630089766	0.694812990637	0.695316758937	0.657398453261	0.668732547171	0.645025506977
alpha_rarefaction_6007_8.txt	6007	8	0.653771920108	0.723258357176	0.6559622508	0.618893018353	0.689977890231	0.867521712987	0.63396521826	0.641989096068	0.625329269451	0.686772595836	0.687868481722	0.694555757864	0.69071128908	0.654830060784	0.672083944903	0.64713369611
alpha_rarefaction_6007_9.txt	6007	9	0.648852294819	0.720082383216	0.6530693382	0.618751958795	0.680438051728	0.862083021781	0.631888289477	0.635660925968	0.615614173454	0.688609418527	0.685218945357	0.698205514575	0.692908326336	0.666967723051	0.671677394075	0.637758029871
alpha_rarefaction_8006_0.txt	8006	0	0.658569962111	0.720050581599	0.665610834342	0.619938618357	0.684946351441	0.867639833452	0.63192675441	0.643927184514	0.620177821917	0.692985132497	0.689583081238	0.692193570286	0.69493579915	0.657516854864	0.673981086756	0.64802952869
alpha_rarefaction_8006_1.txt	8006	1	0.65252802841	0.720233962674	0.663199109536	0.616380738428	0.682933871293	0.867375885772	0.632086639492	0.640864748641	0.619500463336	0.699042542974	0.692939357435	0.694318881124	0.692657218303	0.658310195657	0.673147337848	0.644511339204
alpha_rarefaction_8006_2.txt	8006	2	0.649609626405	0.722103001814	0.66323046873	0.619516564176	0.681784595852	0.867276285229	0.626030445939	0.639869554492	0.615413970374	0.689881414819	0.69037445623	0.688169546086	0.693361068382	0.661928484938	0.67777498752	0.639096995015
alpha_rarefaction_8006_3.txt	8006	3	0.657354379918	0.719437376751	0.658175023491	0.618706529683	0.682713514452	0.865041825675	0.631624177196	0.6482574367	0.619419179058	0.691810738499	0.692981419319	0.689554093486	0.694719904364	0.660479627789	0.671743756509	0.637972775727
alpha_rarefaction_8006_4.txt	8006	4	0.64183853741	0.720550768537	0.663758332887	0.620548328449	0.689530035836	0.87043276748	0.631109824015	0.641247892459	0.614486611933	0.692513808498	0.690396485673	0.695226643969	0.693244618123	0.656527370897	0.674734518684	0.63816664107
alpha_rarefaction_8006_5.txt	8006	5	0.654436258741	0.718702136276	0.663289505142	0.614807817444	0.685398703907	0.865223584185	0.626942577229	0.639002012543	0.621201566974	0.69489829293	0.689575124427	0.692180776983	0.695520515496	0.654172123842	0.672937309259	0.646523569726
alpha_rarefaction_8006_6.txt	8006	6	0.649233253676	0.719838056756	0.666190152539	0.611263947742	0.683787465421	0.868579891586	0.636654878314	0.63875719241	0.619549265106	0.694216503498	0.695827024311	0.693500733805	0.693022357888	0.654478071	0.673353403633	0.642265708912
alpha_rarefaction_8006_7.txt	8006	7	0.653999195832	0.721884735586	0.663086902909	0.616410849495	0.687186021925	0.867470493807	0.624194887809	0.638624734921	0.616064494222	0.695739280975	0.69057418777	0.692750234976	0.694419542575	0.658740175445	0.671418744211	0.646999355779
alpha_rarefaction_8006_8.txt	8006	8	0.64598550213	0.721757426622	0.662072768431	0.621049108248	0.688565888848	0.865439572581	0.629744778601	0.636392958841	0.617551294436	0.694553872255	0.694155314067	0.690247209671	0.693155595457	0.65826554391	0.67083075153	0.632379200486
alpha_rarefaction_8006_9.txt	8006	9	0.646119863013	0.723357463167	0.664543841682	0.622352870621	0.685331835498	0.866378881839	0.630272985992	0.637424972739	0.61668250436	0.690355297479	0.690000798177	0.685499583781	0.692144768516	0.659969549443	0.666937874286	0.642670133298
alpha_rarefaction_10005_0.txt	10005	0	0.647476641489	0.721407811836	0.663709244828	0.618232852589	0.680648141696	0.869226875817	0.633501560065	0.644813904892	0.615881524505	0.69582098506	0.691604043056	0.687307620553	0.697057008727	0.660157657303	0.672701989835	0.641675444137
alpha_rarefaction_10005_1.txt	10005	1	0.647703234839	0.720301578346	0.658539356009	0.617270095587	0.685685902676	0.864237906034	0.632339842073	0.640515864007	0.619982722282	0.689473134497	0.688595272579	0.687657910175	0.696655869966	0.657904610913	0.667103249974	0.64641104735
alpha_rarefaction_10005_2.txt	10005	2	0.651242834355	0.717821918626	0.657218876818	0.617250794892	0.686322485933	0.864768355452	0.633812588958	0.64092035941	0.618998187063	0.691360846313	0.688211476471	0.694357468942	0.695000685564	0.65459490145	0.675452818318	0.635186254948
alpha_rarefaction_10005_3.txt	10005	3	0.658336798617	0.722733505811	0.664637056784	0.616804081717	0.683565983125	0.867320902268	0.633459402233	0.643440478661	0.623731592475	0.694154352109	0.692203543406	0.687368100058	0.691838068972	0.657270824857	0.667947085927	0.643128810407
alpha_rarefaction_10005_4.txt	10005	4	0.654922713556	0.719982277727	0.664967086672	0.624296787139	0.68755785026	0.870795306994	0.632736585231	0.63870723309	0.616926978789	0.693816809736	0.688505662211	0.685145842871	0.693883542986	0.656252783154	0.672704047776	0.645524014604
alpha_rarefaction_10005_5.txt	10005	5	0.651097419806	0.724499219656	0.657883751777	0.608041466523	0.686443784604	0.8669907525	0.628507595278	0.646679438891	0.617539166449	0.695503462661	0.690856271015	0.69094352374	0.694922064205	0.656240974965	0.670337594821	0.644310188734
alpha_rarefaction_10005_6.txt	10005	6	0.653564492117	0.716476704177	0.662360254156	0.618818626669	0.684642146693	0.867147355857	0.635766474584	0.640380299605	0.614215271175	0.694987478774	0.691616210885	0.696962423336	0.69391477175	0.657490724902	0.667024868375	0.64421186708
alpha_rarefaction_10005_7.txt	10005	7	0.647563814295	0.720833766026	0.658057338148	0.620512212659	0.686580367987	0.867360922238	0.628867235548	0.639523176942	0.621345519144	0.688556371489	0.692299087837	0.692090536441	0.694797269032	0.657577637968	0.674598592758	0.645539678936
alpha_rarefaction_10005_8.txt	10005	8	0.644534504362	0.721578740864	0.663855658378	0.622088116362	0.686602905444	0.866273190241	0.635247034154	0.640115504467	0.616220125819	0.691988858145	0.687103165059	0.694603582766	0.69684805773	0.664283730199	0.669916036485	0.646551107255
alpha_rarefaction_10005_9.txt	10005	9	0.653553283328	0.716647892945	0.663334339827	0.616540125739	0.680470619263	0.868259483452	0.634050510976	0.639169290917	0.619948076936	0.691594112988	0.689679707872	0.690338109306	0.692218967977	0.659256718467	0.675839051988	0.640958061699
alpha_rarefaction_12004_0.txt	12004	0	0.650407073017	0.720597924095	0.659038831441	0.616580808174	0.682738584528	0.867647013919	0.632974141353	0.640488450423	0.618738411199	0.692963572289	0.68749657867	0.690382640419	0.693235155093	0.658932374647	0.672371066803	0.64091474951
alpha_rarefaction_12004_1.txt	12004	1	0.651791982923	0.719394476527	0.657308970985	0.617313583465	0.681441449429	0.868796233756	0.631357136203	0.64481287255	0.620373834624	0.692372855055	0.692404209149	0.68586892784	0.69619605583	0.654503286198	0.674976746061	0.641617392114
alpha_rarefaction_12004_2.txt	12004	2	0.649093643227	0.721279955443	0.660004798467	0.618950825122	0.688946431385	0.863510924549	0.633301145536	0.641880633258	0.616771930738	0.69217648599	0.689013317343	0.690074137789	0.69131160434	0.653652034349	0.671322626991	0.638907462924
alpha_rarefaction_12004_3.txt	12004	3	0.647168843308	0.720783647481	0.664728315598	0.615826227978	0.686108726282	0.864870531882	0.628570896783	0.634620987717	0.619630510812	0.693576316503	0.688323152529	0.69400373984	0.692741387104	0.656145899273	0.672901976693	0.638956818903
alpha_rarefaction_12004_4.txt	12004	4	0.648536306514	0.726021682654	0.657625954072	0.614767073088	0.688431621871	0.865022305683	0.632244433462	0.640254883938	0.617360871379	0.692761068425	0.689944196653	0.694689685244	0.692842527999	0.659032183097	0.676039509656	0.645778062316
alpha_rarefaction_12004_5.txt	12004	5	0.64754332972	0.719396613991	0.665381282991	0.615364466426	0.684939492012	0.867746517017	0.63203274128	0.636820826469	0.616058573056	0.693954036869	0.686986488232	0.690450428553	0.693097038852	0.657663817714	0.673686078871	0.636333165519
alpha_rarefaction_12004_6.txt	12004	6	0.655036472348	0.720774098293	0.656496637631	0.617029508991	0.687050223512	0.868606374239	0.632193522963	0.639889280492	0.61370176952	0.687658748317	0.693168865959	0.695536398453	0.696321083575	0.659280337077	0.670836354004	0.647806751298
alpha_rarefaction_12004_7.txt	12004	7	0.652221196733	0.722084682758	0.658353857611	0.618506857261	0.687953551748	0.866630261311	0.62872168513	0.637246417694	0.611664974832	0.695774392541	0.687499770986	0.689788064647	0.695332381709	0.659435233796	0.67308271729	0.640359841732
alpha_rarefaction_12004_8.txt	12004	8	0.652572198804	0.721346411132	0.662948113708	0.610432157958	0.686652821824	0.865627249542	0.634492531702	0.643396025606	0.617149970336	0.692816781277	0.689511873805	0.692609711014	0.695798862336	0.658428543923	0.676037788581	0.646569728895
alpha_rarefaction_12004_9.txt	12004	9	0.651229774458	0.714952299583	0.662660722001	0.620851668793	0.688018452918	0.869177382392	0.625965883748	0.639022761046	0.61713768686	0.692838877655	0.690244898929	0.692304442338	0.69404321352	0.657803724428	0.669784596959	0.640228415475
alpha_rarefaction_14003_0.txt	14003	0	0.653020359248	0.721031218818	0.662355633498	0.619003164098	0.687317740428	0.867198211966	0.631057589199	0.639644959523	0.618761247379	0.692210979836	0.6907990238	0.689206073913	0.692546958278	0.656387232474	0.670139735872	0.642051611664
alpha_rarefaction_14003_1.txt	14003	1	0.650777871438	0.720327398039	0.655499470128	0.620597378749	0.683915759801	0.865418362596	0.630519605502	0.641387253562	0.61577170222	0.690539624779	0.692779909452	0.692061574486	0.692620416589	0.65686373232	0.672277768454	0.641132536208
alpha_rarefaction_14003_2.txt	14003	2	0.649836632012	0.721955924514	0.662972685345	0.622475379928	0.684371278843	0.866185676569	0.63282545391	0.636402063771	0.618193939517	0.69206247206	0.691131095754	0.689985933529	0.694227442076	0.656103231753	0.670644335918	0.641396535298
alpha_rarefaction_14003_3.txt	14003	3	0.651217631928	0.717390768974	0.661253228457	0.618189380247	0.687161338077	0.868628272487	0.634483467747	0.640385458459	0.617315703699	0.693050864744	0.688844861388	0.691894676633	0.693913729599	0.661338375635	0.677047275181	0.643968402339
alpha_rarefaction_14003_4.txt	14003	4	0.648365915448	0.720112826743	0.661385049507	0.616660504937	0.685824635501	0.867286184464	0.63317594654	0.639492045473	0.616676600079	0.69187016673	0.690602995576	0.689181696606	0.693963085995	0.656622855972	0.671947216257	0.636817181762
alpha_rarefaction_14003_5.txt	14003	5	0.648297444796	0.721717057509	0.658316589192	0.614548624411	0.685275656517	0.869483558958	0.633150355468	0.640257350103	0.614678589114	0.690759061337	0.689785356235	0.690234837049	0.695211591681	0.659016034296	0.670399522482	0.646514015327
alpha_rarefaction_14003_6.txt	14003	6	0.651519308747	0.722121119015	0.658263081514	0.615992179148	0.686030108656	0.865214715189	0.631200079146	0.638835000563	0.615149060931	0.690591367907	0.690995327416	0.694862149621	0.695545744375	0.663504692012	0.673100028264	0.643304533824
alpha_rarefaction_14003_7.txt	14003	7	0.650612105753	0.717501956011	0.663430111733	0.616634485477	0.689228064487	0.864572704651	0.632540423018	0.635837530229	0.61847683867	0.693619702563	0.690433670193	0.693361833499	0.693293495443	0.658721395277	0.674749759936	0.641539423034
alpha_rarefaction_14003_8.txt	14003	8	0.650274638153	0.721280540526	0.666821637658	0.618315520059	0.685416504311	0.869095612993	0.631481285147	0.638167633547	0.61967173468	0.689456017803	0.685436250949	0.690663102466	0.693630871246	0.660620112066	0.673146426744	0.639109913343
alpha_rarefaction_14003_9.txt	14003	9	0.653415587806	0.722784426546	0.659738418547	0.622992474618	0.685872553738	0.863092022971	0.631345037422	0.637889854649	0.61550487781	0.690663806246	0.686865056905	0.691128913016	0.693338955549	0.655344679331	0.672385518189	0.641791121274
alpha_rarefaction_16002_0.txt	16002	0	0.650705243209	0.717283886571	0.666188489343	0.621643532529	0.686436130242	0.868311619465	0.633345106952	0.638408739403	0.617607502537	0.692298453632	0.692230993935	0.690088107815	0.694981790568	0.655452837487	0.675950876719	0.642933608115
alpha_rarefaction_16002_1.txt	16002	1	0.650621139237	0.722037721475	0.66145008027	0.620254411081	0.685922407118	0.867661453892	0.630868999455	0.639773819986	0.614557038638	0.693767906558	0.686834749331	0.690056084572	0.695075321871	0.659816098166	0.669694972043	0.63798895373
alpha_rarefaction_16002_2.txt	16002	2	0.653174258729	0.72159548829	0.661417978921	0.614332079256	0.687727213701	0.867905025808	0.62968430346	0.639725480509	0.614893204591	0.694431740589	0.689919165679	0.690943636107	0.693199204993	0.655000083495	0.672062497312	0.640540534545
alpha_rarefaction_16002_3.txt	16002	3	0.646436388615	0.722421812946	0.662479494775	0.618598504771	0.688440433822	0.868120534427	0.629996420739	0.640103964007	0.61783106383	0.690955968962	0.69189951431	0.694118233034	0.69431156751	0.660437763052	0.673597347951	0.641712882065
alpha_rarefaction_16002_4.txt	16002	4	0.650657622303	0.717817682801	0.665415596641	0.615975590228	0.682209429171	0.866657736087	0.634282138305	0.641716295274	0.618037957416	0.693497989667	0.688946479178	0.689824080076	0.695232844988	0.65448434525	0.670785324438	0.642021726724
alpha_rarefaction_16002_5.txt	16002	5	0.651481689711	0.718328953413	0.661457445616	0.619971309985	0.687240054248	0.8647686537	0.628404732748	0.640660645141	0.61747994849	0.693188910691	0.690083804204	0.691443948522	0.692780895514	0.659023780633	0.672212944073	0.640954196748
alpha_rarefaction_16002_6.txt	16002	6	0.6505052932	0.719441737699	0.662164956227	0.62110619031	0.685585975606	0.866661391423	0.629884636187	0.639121178469	0.62120838351	0.692266469441	0.690806443845	0.69159422345	0.692066909959	0.655352354796	0.669409434057	0.644771351775
alpha_rarefaction_16002_7.txt	16002	7	0.648191520117	0.717925483974	0.65729048742	0.617824174928	0.685469832769	0.868751384517	0.63333036845	0.637171626825	0.615611517189	0.690449306573	0.690308169984	0.69207648569	0.693065308781	0.657292986796	0.672149678641	0.641398312275
alpha_rarefaction_16002_8.txt	16002	8	0.651524327488	0.722077531835	0.660840115583	0.616848996863	0.685628480604	0.865088604957	0.630556335439	0.640453243869	0.620612696504	0.691895741816	0.688360110154	0.69124668534	0.694954570811	0.659803984007	0.67304256478	0.64021219476
alpha_rarefaction_16002_9.txt	16002	9	0.650064575261	0.72297535424	0.66076957072	0.613642587577	0.687036870672	0.864036680454	0.629426571022	0.640432530298	0.620349832536	0.689502980669	0.687334436901	0.686118358127	0.69411632726	0.655265165658	0.673075017604	0.642610704471
alpha_rarefaction_18001_0.txt	18001	0	0.651281892594	0.722264684411	0.657891559401	0.616527383943	0.683464446285	0.865181113008	0.630581482827	0.63832879483	0.616135415151	0.693330905537	0.689395997082	0.692858414828	0.69416722619	0.656907545282	0.672269350713	0.639311290599
alpha_rarefaction_18001_1.txt	18001	1	0.649384856468	0.72019596983	0.660895342922	0.618869623687	0.684267949597	0.864977802266	0.628688347502	0.640513996468	0.61925548822	0.693021748531	0.690494338004	0.692185958683	0.694064089502	0.657543425244	0.671846533497	0.643616972671
alpha_rarefaction_18001_2.txt	18001	2	0.652356637373	0.719020390577	0.659954675839	0.61830485928	0.687010533746	0.867619076684	0.631031827849	0.635638112322	0.618330702088	0.691772776198	0.690815098659	0.693783657699	0.693545992749	0.660790866877	0.673190445897	0.646015508629
alpha_rarefaction_18001_3.txt	18001	3	0.654750605937	0.720871913242	0.658296927939	0.615746520091	0.68597924093	0.864876313543	0.63059510477	0.63713984052	0.617459508766	0.691201191561	0.69142970938	0.692548498647	0.693902903709	0.65945691016	0.671350039282	0.639247026135
alpha_rarefaction_18001_4.txt	18001	4	0.651564003223	0.721663473436	0.658579952047	0.618612491764	0.685177965766	0.866343199934	0.632636007627	0.639139982474	0.615489770842	0.691097598134	0.688012194052	0.687523408857	0.693398941187	0.656906600943	0.670943282009	0.642032883254
alpha_rarefaction_18001_5.txt	18001	5	0.653176077185	0.722472328005	0.658858266801	0.61714700028	0.684491214913	0.864702419285	0.628564355107	0.640432332702	0.618490381876	0.694809278306	0.691865389365	0.693228583573	0.692534728572	0.658636921025	0.671809790666	0.639164232866
alpha_rarefaction_18001_6.txt	18001	6	0.650755420229	0.718193852787	0.660949022143	0.619175583518	0.685825424688	0.868922049189	0.633374326824	0.638169763118	0.616419278671	0.69249345538	0.691146222361	0.688330158722	0.694322394134	0.658871469038	0.671379776718	0.640773128169
alpha_rarefaction_18001_7.txt	18001	7	0.652806383696	0.720079630905	0.661408310615	0.617316240735	0.687698685678	0.866838564645	0.629672114735	0.639957502747	0.618086253941	0.690804229497	0.69176682007	0.68947695105	0.694370259186	0.657623724964	0.673193809721	0.639284312116
alpha_rarefaction_18001_8.txt	18001	8	0.650442417971	0.723181946687	0.662415260457	0.619504596343	0.686435079169	0.867198956699	0.63261589875	0.64035632263	0.618426537118	0.692825683897	0.68945129958	0.691931067252	0.69349469598	0.659379523697	0.670623786645	0.637257889132
alpha_rarefaction_18001_9.txt	18001	9	0.649182119736	0.722583068787	0.662721794298	0.616190958362	0.688451904454	0.865156658936	0.631074446571	0.634628101092	0.617332998132	0.690941356235	0.690992535734	0.691937319644	0.694137081392	0.657571335723	0.670703197575	0.644177336332
alpha_rarefaction_20000_0.txt	20000	0	0.651812485	0.723010175	0.66118341	0.618029095	0.685104165	0.866313235	0.631905475	0.640606795	0.61673932	0.69133984	0.688771215	0.689951925	0.69447358	0.66066346	0.672894345	0.64145232
alpha_rarefaction_20000_1.txt	20000	1	0.649312605	0.722257195	0.663348465	0.62102917	0.686853505	0.86458792	0.631760095	0.64003185	0.617984505	0.692342505	0.688297685	0.69046239	0.69499557	0.65916501	0.671045895	0.638570905
alpha_rarefaction_20000_2.txt	20000	2	0.65371178	0.72249685	0.66493116	0.616966085	0.68534382	0.86513916	0.63319061	0.64123637	0.61843559	0.690689795	0.692099345	0.69073628	0.694246925	0.65797722	0.670335175	0.640972145
alpha_rarefaction_20000_3.txt	20000	3	0.650287875	0.719634695	0.66344869	0.617326395	0.68516195	0.864346285	0.63212721	0.637826495	0.61653122	0.69273619	0.68892911	0.69162148	0.693378925	0.65533553	0.670495655	0.63940654
alpha_rarefaction_20000_4.txt	20000	4	0.651839835	0.71893636	0.662856895	0.62156656	0.687268355	0.86745367	0.63593142	0.6372192	0.617717695	0.690678845	0.691401525	0.688403455	0.69451433	0.65570478	0.67254154	0.641951545
