	sequences per sample	iteration	mim16.m1c3t	mim16.m2c3t	mim16.m3c3t	mim16.m1c4t	mim16.m2c4t	mim16.m3c4t	mim16.m1c1l	mim16.m2c1l	mim16.m3c1l	mim16.m3c2l	mim16.m1c3l	mim16.m2c3l	mim16.m3c3l	mim16.m1c4l	mim16.m2c4l	mim16.m3c4l
alpha_rarefaction_10_0.txt	10	0	6.33308959969	3.97952547465	0.751766920818	2.47098427385	0.751766920818	10.3631300988	3.97952547465	1.45308831349	1.45308831349	2.47098427385	2.47098427385	3.97952547465	1.45308831349	2.47098427385	1.45308831349	3.97952547465
alpha_rarefaction_10_1.txt	10	1	2.47098427385	10.3631300988	2.47098427385	1.45308831349	1.45308831349	18.5682828358	0.751766920818	1.45308831349	2.47098427385	2.47098427385	2.47098427385	2.47098427385	1.45308831349	3.97952547465	2.47098427385	2.47098427385
alpha_rarefaction_10_2.txt	10	2	3.97952547465	2.47098427385	0.751766920818	1.45308831349	1.45308831349	10.3631300988	2.47098427385	1.45308831349	2.47098427385	1.45308831349	2.47098427385	3.97952547465	2.47098427385	2.47098427385	0.751766920818	2.47098427385
alpha_rarefaction_10_3.txt	10	3	0.751766920818	3.97952547465	1.45308831349	2.47098427385	1.45308831349	3.97952547465	1.45308831349	2.47098427385	3.97952547465	1.45308831349	1.45308831349	1.45308831349	2.47098427385	2.47098427385	2.47098427385	3.97952547465
alpha_rarefaction_10_4.txt	10	4	2.47098427385	2.47098427385	1.45308831349	1.45308831349	1.45308831349	6.33308959969	2.47098427385	2.47098427385	2.47098427385	1.45308831349	3.97952547465	1.45308831349	1.45308831349	3.97952547465	2.47098427385	2.47098427385
alpha_rarefaction_10_5.txt	10	5	1.45308831349	1.45308831349	1.45308831349	0.751766920818	2.47098427385	1.45308831349	2.47098427385	2.47098427385	1.45308831349	1.45308831349	2.47098427385	3.97952547465	1.45308831349	2.47098427385	0.751766920818	2.47098427385
alpha_rarefaction_10_6.txt	10	6	0.751766920818	2.47098427385	0.751766920818	2.47098427385	2.47098427385	3.97952547465	3.97952547465	1.45308831349	1.45308831349	1.45308831349	2.47098427385	1.45308831349	2.47098427385	3.97952547465	2.47098427385	1.45308831349
alpha_rarefaction_10_7.txt	10	7	0.751766920818	3.97952547465	2.47098427385	10.3631300988	6.33308959969	10.3631300988	2.47098427385	3.97952547465	0.751766920818	1.45308831349	1.45308831349	2.47098427385	1.45308831349	2.47098427385	1.45308831349	0.751766920818
alpha_rarefaction_10_8.txt	10	8	1.45308831349	3.97952547465	3.97952547465	3.97952547465	1.45308831349	566316545.867	1.45308831349	1.45308831349	1.45308831349	2.47098427385	2.47098427385	2.47098427385	0.751766920818	2.47098427385	1.45308831349	1.45308831349
alpha_rarefaction_10_9.txt	10	9	0.751766920818	3.97952547465	1.45308831349	1.45308831349	6.33308959969	2.47098427385	2.47098427385	1.45308831349	0.751766920818	1.45308831349	3.97952547465	1.45308831349	0.751766920818	0.751766920818	2.47098427385	0.751766920818
