	sequences per sample	iteration	mim16.m1c3t	mim16.m2c3t	mim16.m3c3t	mim16.m1c4t	mim16.m2c4t	mim16.m3c4t	mim16.m1c1l	mim16.m2c1l	mim16.m3c1l	mim16.m3c2l	mim16.m1c3l	mim16.m2c3l	mim16.m3c3l	mim16.m1c4l	mim16.m2c4l	mim16.m3c4l
alpha_rarefaction_4008_7.txt	4008	7	0.17953925832	0.0948058689368	0.142412301225	0.0685767890146	0.152929608012	0.0804110558354	0.0980279424412	0.115390304426	0.175753469979	0.0826443450997	0.131158450109	0.147589886238	0.181245547294	0.123593513878	0.141456416927	0.0731904343181
alpha_rarefaction_4008_8.txt	4008	8	0.159175102101	0.0830738269153	0.164729361116	0.0701908656111	0.146816187049	0.080296360369	0.100186261884	0.128418719077	0.191694002603	0.0849490043598	0.133603626765	0.171192449556	0.189907303994	0.109031929015	0.138652217432	0.066164876614
alpha_rarefaction_4008_9.txt	4008	9	0.167290180428	0.0913418786095	0.154367345579	0.0770510338467	0.144144273486	0.0854978564415	0.0946091949665	0.121914266137	0.164387679618	0.0836104270948	0.120931103151	0.163003473145	0.182598056266	0.121992143203	0.139704262977	0.0676502740368
alpha_rarefaction_6007_0.txt	6007	0	0.153000672428	0.0850190992423	0.137672294684	0.066424117599	0.136281241438	0.0774249631166	0.0937752865838	0.111227650717	0.163595281709	0.0804393407853	0.130594742903	0.145081663891	0.182836508074	0.116840940513	0.139805384226	0.0649080408162
alpha_rarefaction_6007_1.txt	6007	1	0.148611094597	0.0854039175446	0.142262396642	0.0597433113009	0.135994415508	0.0766544943797	0.0918453642295	0.109876966375	0.163196759305	0.0816628996111	0.123640091898	0.146325683303	0.180723493601	0.123679499319	0.141247682093	0.060451897187
alpha_rarefaction_6007_2.txt	6007	2	0.144178925628	0.0860825129204	0.127866853692	0.0651952289927	0.146635879459	0.0780464986193	0.0941705430865	0.109936704373	0.174635483889	0.0813542200022	0.127839969262	0.146679206223	0.185270171591	0.126936943561	0.141400990839	0.0629613385313
alpha_rarefaction_6007_3.txt	6007	3	0.15125710585	0.0820057652993	0.142048729065	0.0616550077878	0.14491499926	0.0798528007986	0.0964427991543	0.114669110217	0.163601595274	0.0823449225218	0.122897750226	0.148554437276	0.184325058935	0.112995878737	0.135939851497	0.0625752230668
alpha_rarefaction_6007_4.txt	6007	4	0.162694287506	0.0845994311233	0.13310153911	0.0609880422275	0.137036847728	0.0754004438498	0.0933334327261	0.115140168063	0.162438755576	0.0819509202682	0.12445376601	0.163819780508	0.181239052227	0.115145949383	0.141743560008	0.0613022825224
alpha_rarefaction_6007_5.txt	6007	5	0.14985310458	0.0853003338079	0.127387643529	0.0671273197386	0.145751111646	0.0811165578769	0.0929431442363	0.115018068305	0.162287218916	0.0809826005694	0.126022691842	0.149363282543	0.182068101511	0.118426366339	0.138945154036	0.0608668886186
alpha_rarefaction_6007_6.txt	6007	6	0.150373417436	0.0806575510972	0.123797263394	0.063500789178	0.144056382036	0.077843434914	0.0934910378492	0.117283696252	0.163404159397	0.0794744830289	0.121181653853	0.156903357216	0.193804238789	0.116402495502	0.135308788718	0.0611668886981
alpha_rarefaction_6007_7.txt	6007	7	0.152019464666	0.0829336051154	0.140456922439	0.0663437679929	0.144849141574	0.078851538473	0.0954783192168	0.118418772205	0.164060368205	0.0784984184877	0.129295056425	0.148939974704	0.182338731076	0.116753705232	0.137214039793	0.061241387373
alpha_rarefaction_6007_8.txt	6007	8	0.152014183725	0.0840343857042	0.121110740794	0.061021747366	0.140242452069	0.0794569134825	0.0942062348742	0.111728440561	0.190643585433	0.081860735364	0.123222219511	0.148814543488	0.179623612482	0.111427833342	0.138616407303	0.0629763226958
alpha_rarefaction_6007_9.txt	6007	9	0.149884445123	0.0811927201595	0.131019106869	0.0639747389268	0.149013510139	0.0763235674489	0.0936747124172	0.114362333432	0.162597046206	0.0823436133481	0.122185048605	0.150614234685	0.1809087003	0.115488921416	0.138444763273	0.0587358658001
alpha_rarefaction_8006_0.txt	8006	0	0.15415040596	0.0850493776538	0.130022935355	0.0626465222712	0.138002721341	0.0786994073698	0.0936845017501	0.112336573477	0.164550686101	0.0794432012391	0.128858955754	0.147672501503	0.182111029091	0.112301989186	0.139423032247	0.0591905714585
alpha_rarefaction_8006_1.txt	8006	1	0.151469998304	0.0871808606062	0.129091882179	0.0606221227219	0.137126791332	0.0785427803031	0.0937252144719	0.111378651493	0.164257755865	0.0830682191664	0.125257141848	0.148699224936	0.180760892606	0.11706524307	0.139067386373	0.058604775991
alpha_rarefaction_8006_2.txt	8006	2	0.142697984214	0.0799656792528	0.129103902914	0.0611217513401	0.136631540469	0.0784838390386	0.0922073956188	0.111070864735	0.16251240343	0.0786481206479	0.124219526571	0.145766857868	0.181175805898	0.123248084533	0.141064609183	0.0577255745882
alpha_rarefaction_8006_3.txt	8006	3	0.145923359499	0.0810060601234	0.139308274385	0.0624440900856	0.13703155618	0.0771844070861	0.093607551001	0.113719532901	0.164222673768	0.0811189847376	0.125274302214	0.146416958642	0.181982239752	0.113281975426	0.138472752174	0.0587707065053
alpha_rarefaction_8006_4.txt	8006	4	0.139601842248	0.0777927723079	0.118962055903	0.0642776030021	0.140040151667	0.0803958413258	0.0968154969671	0.111497602827	0.172929575808	0.0813044640408	0.124228365254	0.149142123336	0.181107028068	0.116457605674	0.139745986173	0.065802456357
alpha_rarefaction_8006_5.txt	8006	5	0.144691106243	0.0789989014776	0.12912653907	0.0590024246507	0.138201149867	0.0772884974252	0.0924328441572	0.110803941822	0.164995402702	0.0799413550868	0.123899666193	0.147666364072	0.182460751489	0.115664475763	0.138978082005	0.0615009335076
alpha_rarefaction_8006_6.txt	8006	6	0.142544869273	0.0811219127913	0.130248586734	0.0612485609998	0.137496955734	0.0800966908074	0.0982930100962	0.110728848186	0.164278825792	0.081757191889	0.126446270825	0.148302297813	0.180975901611	0.120590512988	0.139155117366	0.0607689309534
alpha_rarefaction_8006_7.txt	8006	7	0.144508334656	0.0817188972896	0.118724977881	0.063584290302	0.138990786592	0.0785988491612	0.0917570237925	0.115300272855	0.162787757474	0.0801623159921	0.124299709143	0.147940049526	0.181803365384	0.112704560262	0.138335783474	0.061583826519
alpha_rarefaction_8006_8.txt	8006	8	0.141237153565	0.0816815070796	0.118368679003	0.0599741898539	0.139606611199	0.077412556325	0.093132403347	0.114592573713	0.174315315222	0.0798512133138	0.130785335955	0.153732425037	0.181054484726	0.121927028206	0.138088675251	0.0578764742713
alpha_rarefaction_8006_9.txt	8006	9	0.141290778357	0.082153934053	0.129609368591	0.0601812405264	0.138171781497	0.0779567392493	0.0932654561724	0.11032199405	0.163050214798	0.078768484343	0.124069798359	0.14452936502	0.180460001565	0.113112041579	0.136474675279	0.059543289625
alpha_rarefaction_10005_0.txt	10005	0	0.141834572924	0.0834761882836	0.123900719915	0.0623666126617	0.136145319775	0.0788333108577	0.0940870543044	0.112617021192	0.162710215694	0.0801838480121	0.124714794716	0.145365056657	0.183386172171	0.117701636831	0.138878160095	0.058140959062
alpha_rarefaction_10005_1.txt	10005	1	0.141925799339	0.0812563495814	0.117143807651	0.0593820144839	0.144615039037	0.0767273571172	0.0971393961088	0.111270556876	0.164466206314	0.0785447142003	0.12350980918	0.145528082623	0.183143664423	0.112429280512	0.136542472857	0.0589196386855
alpha_rarefaction_10005_2.txt	10005	2	0.143366229931	0.0770404644079	0.121554729385	0.059379020058	0.138608153023	0.0762342156306	0.0941669691008	0.111395900738	0.164041214183	0.0790251126959	0.12335777477	0.148717998432	0.182149771905	0.111351970839	0.140055277076	0.0583218040254
alpha_rarefaction_10005_3.txt	10005	3	0.154045208071	0.083875312888	0.124243502479	0.0593097985728	0.137400717214	0.0777008475842	0.0940762328396	0.112183233391	0.166104830355	0.0797469052466	0.124957703825	0.145393177929	0.180280397939	0.112221372591	0.136889464083	0.0583777394783
alpha_rarefaction_10005_4.txt	10005	4	0.144895077028	0.0811636940075	0.119391255034	0.0618994279457	0.139156195493	0.0797902778195	0.0938910799006	0.110713536676	0.163154272265	0.0796589906892	0.128413249127	0.144366985238	0.181485033825	0.111889017792	0.13887903332	0.0600226718347
alpha_rarefaction_10005_5.txt	10005	5	0.143306478193	0.080661195204	0.116919322621	0.0593323322934	0.138661773343	0.0783153567323	0.0928222439608	0.113211639522	0.163415425887	0.080100234031	0.124413128443	0.147075207757	0.182102830252	0.111885174382	0.137882102237	0.0598178386638
alpha_rarefaction_10005_6.txt	10005	6	0.144327007083	0.0801601598954	0.118469464843	0.0596232510751	0.137869599294	0.0784076729062	0.0946721161411	0.111228611659	0.16200744957	0.0819638482366	0.124719715559	0.149996399638	0.181503550083	0.112293421691	0.136510331065	0.058555447486
alpha_rarefaction_10005_7.txt	10005	7	0.141869654786	0.08141125237	0.116978676435	0.0598893389601	0.138722199979	0.0777242915469	0.0929121918717	0.110964138168	0.165058128611	0.0783135105993	0.124996504532	0.147623086764	0.182028369731	0.112321923817	0.139687611802	0.0613302227159
alpha_rarefaction_10005_8.txt	10005	8	0.140660628425	0.0798151056827	0.11899649956	0.0601390792702	0.138732175967	0.0770920832489	0.0945372946885	0.11114677208	0.162853771666	0.0791862390286	0.122920829381	0.14883784776	0.183259771122	0.114565607691	0.137706009618	0.0589429865561
alpha_rarefaction_10005_9.txt	10005	9	0.144322337589	0.0784261760154	0.123762746237	0.0592689724605	0.136069680883	0.0782544248393	0.094228191745	0.110855309687	0.164451213656	0.081062006443	0.123941422579	0.146787663644	0.180503506634	0.112875412506	0.140222151167	0.0618931101123
alpha_rarefaction_12004_0.txt	12004	0	0.14302348858	0.0778059016362	0.117315412101	0.0592752611549	0.137042384448	0.0778922988877	0.093951850553	0.11126207224	0.16392944329	0.0794376227091	0.123075575614	0.146808775568	0.181101441309	0.112768071791	0.138737885604	0.058017791889
alpha_rarefaction_12004_1.txt	12004	1	0.143592328574	0.0791938160989	0.116723218915	0.0593887625619	0.136484363052	0.0785745611244	0.0935397426808	0.112616693874	0.1646356487	0.079285083593	0.130040791161	0.151589740205	0.182866472347	0.111322443673	0.139850133502	0.0581315411935
alpha_rarefaction_12004_2.txt	12004	2	0.14248815684	0.0779962936262	0.122550749184	0.0596439363359	0.139777405748	0.0755318937905	0.0940356322386	0.111694601618	0.163088262612	0.0792345054628	0.123675837605	0.146662640963	0.179972931722	0.111048836072	0.138295329059	0.0602037655245
alpha_rarefaction_12004_3.txt	12004	3	0.141710841154	0.0778576549643	0.124277320767	0.0605346216925	0.138513761006	0.0762918591636	0.0928380633667	0.109475362994	0.164313915223	0.0815863829932	0.123401974749	0.148546081677	0.18081040929	0.111854238121	0.138963069832	0.0602119956088
alpha_rarefaction_12004_4.txt	12004	4	0.142262204964	0.0793461710596	0.12169925601	0.0603681885137	0.145889469681	0.076377644489	0.0937654294271	0.11118983473	0.163339280604	0.079385264678	0.124047149082	0.148879822455	0.18086994659	0.112801081377	0.140308916702	0.0600657200506
alpha_rarefaction_12004_5.txt	12004	5	0.141861409405	0.0774728015366	0.11953903941	0.0590878136404	0.137999716776	0.0795919740791	0.0937114860182	0.110138474107	0.162785246951	0.0796947087717	0.122875010233	0.146840925161	0.181019939813	0.11684420774	0.139296985238	0.0585057358202
alpha_rarefaction_12004_6.txt	12004	6	0.144942859149	0.0795851032671	0.121299152297	0.0593447099994	0.138930474268	0.0784610234384	0.0937524507412	0.11107694893	0.161792094989	0.0780884489993	0.125350833714	0.149293857208	0.182941760362	0.112883237004	0.138091025566	0.0604117081265
alpha_rarefaction_12004_7.txt	12004	7	0.151336362231	0.0817776902432	0.121958545691	0.0595745248895	0.139332657408	0.0772984820386	0.0928757679606	0.114862178347	0.160943504833	0.0801715677591	0.123076832881	0.146527390711	0.182348081057	0.112934578906	0.139039897425	0.0579282731764
alpha_rarefaction_12004_8.txt	12004	8	0.143914792736	0.0797485591788	0.123620927107	0.0583397043455	0.13875427608	0.0767214953579	0.0943421451311	0.116842967713	0.163249301704	0.0793996625332	0.123874426159	0.147872418496	0.182627704756	0.117105804037	0.1403081713	0.0589460921619
alpha_rarefaction_12004_9.txt	12004	9	0.143360861502	0.0762648862033	0.118574985508	0.059942958617	0.139361642624	0.0788034862703	0.0921914796603	0.110810310688	0.163244064132	0.0794053743398	0.12416757086	0.147725712389	0.181579745933	0.112396134053	0.137651196873	0.057907111705
alpha_rarefaction_14003_0.txt	14003	0	0.151684919707	0.0779267498774	0.12340400374	0.059652129849	0.13904933695	0.077629062855	0.0934637970891	0.111001638681	0.163939262655	0.079243385256	0.124390093894	0.146253004448	0.180696067421	0.111932797895	0.137799396889	0.0582020593253
alpha_rarefaction_14003_1.txt	14003	1	0.143175348612	0.0777306403357	0.120948048127	0.05990278257	0.137552763916	0.0766024143365	0.0933277086801	0.111540932098	0.162663708949	0.078815402085	0.125192133083	0.147609202647	0.1807392506	0.112088234571	0.138698388694	0.0580530012757
alpha_rarefaction_14003_2.txt	14003	2	0.142790493156	0.0781859149373	0.118684742336	0.0602007697482	0.137751281665	0.077041665542	0.0939138047229	0.110011625519	0.163695672931	0.0792051688718	0.124523828501	0.146620912954	0.18168914808	0.111840360285	0.138010516932	0.0580957391214
alpha_rarefaction_14003_3.txt	14003	3	0.143355870529	0.0769229312003	0.118082306195	0.0595249884405	0.138979819829	0.0784741020437	0.0943398056666	0.11123020729	0.163320001903	0.0794602137652	0.123608880872	0.147529244084	0.181502932108	0.118111994753	0.140746747005	0.0585154055713
alpha_rarefaction_14003_4.txt	14003	4	0.142193269073	0.0776710493081	0.118128275027	0.0592875845562	0.138388510948	0.0776805211189	0.0940035373784	0.11095455592	0.163047703357	0.0791557365401	0.124311282629	0.146241533907	0.181532204166	0.116489989784	0.138558633571	0.0573632129251
alpha_rarefaction_14003_5.txt	14003	5	0.142165586403	0.0781188032589	0.11706743358	0.0589627490434	0.138147117533	0.0789883501893	0.0939969797837	0.111190596977	0.16220225047	0.0788713292874	0.123983632735	0.146738726271	0.182275815087	0.112795739184	0.137908008498	0.0589368015612
alpha_rarefaction_14003_6.txt	14003	6	0.143479972506	0.0799708928704	0.121926149657	0.0591844006636	0.138479077352	0.0764866755666	0.0934999078655	0.110752703231	0.162400539157	0.0788285825688	0.124469116081	0.148963969557	0.182475871265	0.114300370759	0.139047260277	0.0584064988452
alpha_rarefaction_14003_7.txt	14003	7	0.143107419642	0.0786632781893	0.118846044743	0.0606622480961	0.139904077239	0.0761240806292	0.0938409577019	0.109841082814	0.163817053156	0.0796077427514	0.124243287329	0.148235120152	0.181135889621	0.11269835826	0.139752534681	0.05811889695
alpha_rarefaction_14003_8.txt	14003	8	0.142969328092	0.0779964573546	0.120055815506	0.0595446603717	0.138208969845	0.0787542616885	0.0935712549481	0.110548429905	0.164331725246	0.0785403849396	0.122269455961	0.146941880574	0.181335357715	0.113328867823	0.139066998723	0.0577276409179
alpha_rarefaction_14003_9.txt	14003	9	0.14426499935	0.078419585754	0.117556615793	0.0602833397139	0.138409621276	0.0760851697081	0.093536672827	0.11046362692	0.162550826767	0.0788470421339	0.122827360247	0.147163484606	0.181162741603	0.111594210665	0.138744005464	0.0593971758052
alpha_rarefaction_16002_0.txt	16002	0	0.14314557842	0.0786026022807	0.124820940371	0.0600684134704	0.138658388491	0.0782854061129	0.0940469069813	0.11062214262	0.163444629313	0.0792659126687	0.124968849051	0.146669252135	0.182138488253	0.111629241643	0.140270539832	0.0583458253333
alpha_rarefaction_16002_1.txt	16002	1	0.143111119805	0.0782089229883	0.118150965837	0.0598486813025	0.138431590967	0.0779007980191	0.0934160462541	0.111041346297	0.162151099553	0.0796462696914	0.122815473235	0.146654098345	0.182194356641	0.113061018626	0.137613846618	0.0575488884884
alpha_rarefaction_16002_2.txt	16002	2	0.14416461655	0.0780846915924	0.118139763808	0.0589296425885	0.139231667879	0.0780444404758	0.0931171941749	0.111026447434	0.162292643872	0.0818147802662	0.124037135496	0.147075261231	0.181080220324	0.111482747159	0.138607341588	0.0579573925171
alpha_rarefaction_16002_3.txt	16002	3	0.141417268039	0.0783171425159	0.118511318219	0.0595888401371	0.139550396102	0.0781719754908	0.093195743375	0.111143208037	0.163540241199	0.0789215822111	0.124834397374	0.148601683276	0.18173914892	0.113268008855	0.139259118053	0.0593842052355
alpha_rarefaction_16002_4.txt	16002	4	0.143126065408	0.0770393079572	0.11955129886	0.0591818440415	0.136814194191	0.0773144091602	0.0942878711498	0.111643369409	0.163628824417	0.0795761302704	0.123649262545	0.146544404433	0.182288526313	0.111316341048	0.138069620915	0.0581972004689
alpha_rarefaction_16002_5.txt	16002	5	0.143464485291	0.0771791446021	0.118153536334	0.0598040972286	0.139014798602	0.076234383762	0.0927965495247	0.111315388808	0.163390127533	0.0794959659294	0.124103028442	0.147313738417	0.180833661528	0.112798301691	0.138670959187	0.0580241661222
alpha_rarefaction_16002_6.txt	16002	6	0.143063683161	0.0774852619079	0.118400979227	0.0613781839627	0.138283465419	0.0773165286524	0.093167595815	0.110840530432	0.164998371873	0.0792576741902	0.124393079014	0.147385519049	0.180414373617	0.111596695921	0.137494986661	0.0586476722456
alpha_rarefaction_16002_7.txt	16002	7	0.142122782307	0.0770687502758	0.11671692361	0.0594681066574	0.138232403118	0.078547711247	0.0940431267102	0.110244961412	0.162595922601	0.0807622161113	0.124192938701	0.147616350626	0.181001226466	0.112228629645	0.138644199786	0.0580960270028
alpha_rarefaction_16002_8.txt	16002	8	0.143482038903	0.078220125844	0.117938476329	0.0593167512056	0.13830216221	0.0764151786231	0.0933369872823	0.111251177539	0.164739303145	0.0791623070912	0.123416609089	0.147219619341	0.182122235705	0.113056992597	0.139022822417	0.057904501014
alpha_rarefaction_16002_9.txt	16002	9	0.142883504971	0.0784736331857	0.117913950364	0.0588244770167	0.138924546681	0.0758239677066	0.0930524315136	0.111244768703	0.164625240172	0.0785522642213	0.123011751215	0.14481428472	0.18162314797	0.111568471271	0.139036622779	0.059533388411
alpha_rarefaction_18001_0.txt	18001	0	0.143382287694	0.08001223098	0.116921990963	0.059267003107	0.137356642435	0.0764676120725	0.0933433410014	0.110597690467	0.162817833337	0.0795327743905	0.123828212451	0.14799215622	0.181653375024	0.112102548257	0.138694826235	0.05775987102
alpha_rarefaction_18001_1.txt	18001	1	0.142606504375	0.0776941290716	0.117957684052	0.0596312289436	0.13770619997	0.0763524703606	0.0928674292572	0.111269978823	0.164152070657	0.0794526771383	0.1242676409	0.147668849868	0.181592136291	0.112310702427	0.138516121554	0.05845770347
alpha_rarefaction_18001_2.txt	18001	2	0.143825556231	0.0773690677392	0.117631377813	0.0595429972842	0.138912856685	0.077875860753	0.0934572714489	0.109780965992	0.163754329578	0.0791307257082	0.12439656107	0.148439319447	0.181285133302	0.113385916551	0.139085730157	0.058853802472
alpha_rarefaction_18001_3.txt	18001	3	0.144822846498	0.0778822750775	0.117060697637	0.0591465631818	0.138456645345	0.0762951235332	0.0933467830719	0.110235304028	0.163381397348	0.0789842552365	0.124644334308	0.147842977687	0.181496512801	0.112941767456	0.138306864103	0.0577495816878
alpha_rarefaction_18001_4.txt	18001	4	0.143498376926	0.0781037641849	0.117157736459	0.0595910254964	0.138104249835	0.0771324642322	0.0938653742244	0.110846306205	0.162544440331	0.0789577670976	0.12327897991	0.14546544203	0.181198185586	0.112102239703	0.138135898674	0.0581990142633
alpha_rarefaction_18001_5.txt	18001	5	0.15175302361	0.0800720953788	0.117253317631	0.059362921915	0.137803645808	0.0761970635099	0.0928364283148	0.11124470757	0.163822868496	0.0799180386844	0.124820572354	0.148170732411	0.180688880072	0.112670469745	0.138500613857	0.0577363311259
alpha_rarefaction_18001_6.txt	18001	6	0.143166144576	0.0771421441647	0.117976359345	0.0596791375333	0.138388858571	0.0786499810742	0.0940544024698	0.110549080543	0.162938324386	0.079316178238	0.124529927254	0.145841975817	0.181745585838	0.112747938008	0.138319379741	0.0579949189968
alpha_rarefaction_18001_7.txt	18001	7	0.144011864424	0.0776618382759	0.11813639039	0.0593891749441	0.139218949379	0.0782258514927	0.0931141293776	0.111097996223	0.163649516795	0.0788828510259	0.124780656224	0.146380584656	0.181774049239	0.112337043382	0.139087161769	0.0589843925821
