"effect","group","term","estimate","std.error","statistic","df","p.value","abs.estimate","plus.minus","log.estimate","log.std.error","sig.flag","conf.low","conf.high","log.conf.low","log.conf.high","ci95.low","ci95.high","experiment","trial","sample ID","hypothesis","Combined ID"
"fixed",NA,"gavagePost-BRB",92.3447201489388,84.36692583648,1.09456068516614,11.8368630782181,0.295482133927639,92.3447201489388,"p",1.96541206950304,1.92617222456558,"NS",7.9777943124588,176.711645985419,0.0392398449374602,3.89158429406862,-73.014454490562,257.70389478844,"mimic11","BEWELL","HONC60-79","Lachnospira","Lachnospira (79)"
"fixed",NA,"days2:treatmentAnti-PD1",-2.9225575471705,0.242165920672585,-12.0684097046086,78.1595744569726,1.54643463762419e-19,2.9225575471705,"n",-0.465763071475464,0.615886973931233,"S",-3.16472346784309,-2.68039162649791,-1.0816500454067,0.150123902455768,-3.39720275168877,-2.44791234265223,"mimic11","BEWELL","HONC60-79","Lachnospira","Lachnospira (79)"
"fixed",NA,"days2:gavagePost-BRB",-1.35224952541698,0.242165920672585,-5.58397945367901,78.159574458677,3.28138507520875e-07,1.35224952541698,"n",-0.131056837694931,0.615886973931233,"S",-1.59441544608956,-1.11008360474439,-0.746943811626164,0.484830136236301,-1.82689472993525,-0.877604320898711,"mimic11","BEWELL","HONC60-79","Lachnospira","Lachnospira (79)"
"fixed",NA,"treatmentAnti-PD1:gavagePost-BRB",-153.68264072034,119.138210589914,-1.28995256819268,11.77190666905,0.221832154757612,153.68264072034,"n",-2.18662481437588,2.07605107287578,"NS",-272.820851310253,-34.5444301304263,-4.26267588725166,-0.110573741500101,-387.19353347657,79.8282520358907,"mimic11","BEWELL","HONC60-79","Lachnospira","Lachnospira (79)"
"fixed",NA,"days2:treatmentAnti-PD1:gavagePost-BRB",1.81864290919657,0.327543432563208,5.5523717723927,77.2858459198809,3.82467193530028e-07,1.81864290919657,"p",0.259747433648577,0.484731104002315,"S",1.49109947663336,2.14618634175978,-0.224983670353738,0.744478537650892,1.17665778137268,2.46062803702045,"mimic11","BEWELL","HONC60-79","Lachnospira","Lachnospira (79)"
"fixed",NA,"days.from.injection",5.57563514224396,4.04127116698797,1.37967360067045,67.0000000579028,0.172274434875147,5.57563514224396,"p",0.746294346708583,0.60651799233214,"NS",1.53436397525599,9.61690630923194,0.139776354376444,1.35281233904072,-2.34525634505247,13.4965266295404,"mimic12","BEWELL","HONC60-85","Blautia","Blautia (85)"
"fixed",NA,"days2",0.751039900262013,0.204745102750519,3.66817027695725,67.0000000625156,0.00048512544042922,0.751039900262013,"p",-0.12433698975574,0.688786477229872,"S",0.546294797511494,0.955785003012532,-0.813123466985613,0.564449487474132,0.349739498870995,1.15234030165303,"mimic12","BEWELL","HONC60-85","Blautia","Blautia (85)"
"fixed",NA,"treatmentAnti-PD1",79.0558006215417,44.5160680167813,1.77589360748887,18.3827389349849,0.092306728622762,79.0558006215417,"p",1.89793374125753,1.64851679730624,"NS",34.5397326047604,123.571868638323,0.249416943951283,3.54645053856377,-8.19569269134973,166.307293934433,"mimic12","BEWELL","HONC60-85","Blautia","Blautia (85)"
"fixed",NA,"gavagePost-BRB",49.9545100111758,44.5160680167813,1.12216806732222,18.3827389346603,0.276235149732363,49.9545100111758,"p",1.69857470346385,1.64851679730624,"NS",5.43844199439446,94.4705780279571,0.050057906157609,3.3470915007701,-37.2969833017156,137.206003324067,"mimic12","BEWELL","HONC60-85","Blautia","Blautia (85)"
"fixed",NA,"days2:treatmentAnti-PD1",-0.947272395981819,0.149009452385863,-6.35712957006808,67.0000000254749,2.10256986812354e-08,0.947272395981819,"n",0.0235251180811132,0.826786181327226,"S",-1.09628184836768,-0.798262943595957,-0.803261063246113,0.85031129940834,-1.23933092265811,-0.655213869305528,"mimic12","BEWELL","HONC60-85","Blautia","Blautia (85)"
